,0,1,2
7357,theres always a line one night there wasnt i  i wish i hadnt the entire experience pass undercooked not at all inspired risotto that appeared 10 min after ordering suspect generic meatballs generic salad sorry im not sorry .,0,0
7358,wayyy overrated if youre looking for authentic mexican food this is not the place their  are huge but  of mostly rice and beans i ordered the steak burrito and the meat was so chewy it was almost inedible .,0,0
7359,a bit loud and crazy busy but excellent service the food is delicious and despite how busy and crowded it was the staff was attentive and aware planning my next trip there as i type .,1,0
7360,amazing food as always just the wait and early closing hours can get a bit annoying at times .,1,0
7361,last night was my third time here i love this place the food and service are always amazing save room for the pistachio chocolate creme brûlée i dream about this dessert five star service food and atmosphere .,1,0
7362,service portion and atmosphere was nice food meh i had pad thai a la panang and spicy basil lo mein noodle probably the worst thai food ive ever had huge disappointment not planning on going back except maybe to try the thai tea l .,0,0
7363,the food is good the environment is friendly and everything is super yummy went for the pancake special and was very happy .,1,0
7364,what a disappointment after reading favorable reviews for starters though delivery was quick charge for crab fried rice in coconut was 18 though listed as 14 on the line  the dish was tasteless at best never again .,0,0
7365,overpriced and underwhelming tom your feed and drinks at other places much better very limited menu food ok long ticket times skip it better places in the neighborhood .,0,0
7366,food very good quality it would be worth the price if the surroundings were nicer and the staff were friendlier long wait 1hr 40 mins good pub nearby white horse .,0,0
7367,i went there and was expecting a lot more i dont remember anything that good and my steak was really tough i couldnt even cut it seriously .,0,0
7368,if you like hot chocolate that tastes like a giant  bar was put into a mug and  in the microwave come here and order it but be prepared for the runs you will have later .,0,0
7369,romantic spot on the les nice wine selection food is solid too i have been here 23 times and its never packed will definitely return again .,1,0
7370,i love this place its a no brainer way to eat healthy .,1,0
7371,ahhhhhmazing we bought the kitchen sink steak and eggs and their special apple pie french toast so delicious every single bite .,1,0
7372,horrible service very dirty gee what else can i say the food was extra greasy and my mom found an expired  i told my fam to never go to this place ever .,0,0
7373,my new favorite health food spot you have so many options the prices are fair and they focus on whole  ingredients if you are lactose intolerant and on a paleo diet this is the place to be .,1,0
7374,went in to grab a quick lunch and they had nothing left after tossing everything for the day they werent supposed to close for another two hours they   up a grilled cheese for me .,0,0
7375,friendly staff fantastic food great concept love love love .,1,0
7376,not a fan brunch was not brunch hollandaise sauce was more like mayonnaise food was cold poached egg was not poached yolk was rock solid in the middle better brunch spots in astoria .,0,0
7377,disapointment went to philly to take care of business and and eat at this place downer bread steak onions and peppers were soggy dry and not crisp service needs improvement as well .,0,0
7378,i come here at least once a week the food is great as well as the service by the way if you like specialty beers they have them all the also have a beer social club where you  gift cards this is hands down my favorite bar .,1,0
